GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
1300.0,2008-09-01T00:00:00.000000000,"[2.819601535797119, 3.127631425857544, 2.9516141414642334, 3.259644031524658]","[2.5716443061828613, 2.525780439376831, 2.5233471393585205, 2.531811237335205]"
1300.0,2008-12-01T00:00:00.000000000,"[3.127631425857544, 2.9516141414642334, 3.259644031524658, 3.1496336460113525]","[2.540289878845215, 2.5139427185058594, 2.5144686698913574, 2.510786771774292]"
1300.0,2009-03-01T00:00:00.000000000,"[2.9516141414642334, 3.259644031524658, 3.1496336460113525, 3.369654893875122]","[2.681853771209717, 2.6529009342193604, 2.654139518737793, 2.645253896713257]"
1300.0,2009-06-01T00:00:00.000000000,"[3.259644031524658, 3.1496336460113525, 3.369654893875122, 3.5896763801574707]","[2.754464626312256, 2.723790168762207, 2.7247674465179443, 2.7164721488952637]"
1300.0,2009-09-01T00:00:00.000000000,"[3.1496336460113525, 3.369654893875122, 3.5896763801574707, 3.8096976280212402]","[2.901657819747925, 2.8671905994415283, 2.866600275039673, 2.8538920879364014]"
1300.0,2009-12-01T00:00:00.000000000,"[3.369654893875122, 3.5896763801574707, 3.8096976280212402, 3.765693426132202]","[2.895247459411621, 2.8615145683288574, 2.861407995223999, 2.8562002182006836]"
1300.0,2010-03-01T00:00:00.000000000,"[3.5896763801574707, 3.8096976280212402, 3.765693426132202, 3.5016677379608154]","[3.0013275146484375, 2.9683377742767334, 2.9698567390441895, 2.9598681926727295]"
1300.0,2010-06-01T00:00:00.000000000,"[3.8096976280212402, 3.765693426132202, 3.5016677379608154, 3.523669719696045]","[3.211514472961426, 3.163731813430786, 3.162304639816284, 3.1548233032226562]"
1300.0,2010-09-01T00:00:00.000000000,"[3.765693426132202, 3.5016677379608154, 3.523669719696045, 3.919708251953125]","[3.332998037338257, 3.2862954139709473, 3.284430503845215, 3.272465229034424]"
1300.0,2010-12-01T00:00:00.000000000,"[3.5016677379608154, 3.523669719696045, 3.919708251953125, 3.875704050064087]","[3.3654541969299316, 3.3144545555114746, 3.312687873840332, 3.312411308288574]"
1300.0,2011-03-01T00:00:00.000000000,"[3.523669719696045, 3.919708251953125, 3.875704050064087, 3.831699848175049]","[3.260014533996582, 3.2284159660339355, 3.231336832046509, 3.2288732528686523]"
1300.0,2011-06-01T00:00:00.000000000,"[3.919708251953125, 3.875704050064087, 3.831699848175049, 4.161732196807861]","[3.3151819705963135, 3.2766129970550537, 3.27756929397583, 3.2836809158325195]"
1300.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.831699848175049, 4.161732196807861, 2.071528673171997]","[3.5193305015563965, 3.474128007888794, 3.4727540016174316, 3.4715044498443604]"
